2140   1.890
2	59	-6.528026E-02	2.965295E-02	1
2	60	-6.646653E-02	2.827174E-02	1
2	61	-6.757647E-02	2.689103E-02	1
2	62	-6.861388E-02	2.551079E-02	1
2	63	-6.958211E-02	2.413096E-02	1
2	64	-7.048407E-02	2.275148E-02	1
2	65	-7.132237E-02	2.137228E-02	1
2	66	-7.209930E-02	1.999330E-02	1
2	67	-7.281686E-02	1.861448E-02	1
2	68	-7.347685E-02	1.723577E-02	1
2	69	-7.408083E-02	1.585712E-02	1
2	70	-7.463019E-02	1.447850E-02	1
2	71	-7.512613E-02	1.309986E-02	1
2	72	-7.555803E-02	1.179626E-02	1
2	73	-7.594007E-02	1.050128E-02	1
2	74	-7.627599E-02	9.193658E-03	1
2	75	-7.656559E-02	7.875061E-03	1
2	76	-7.680867E-02	6.547132E-03	1
2	77	-7.700508E-02	5.211515E-03	1
2	78	-7.715469E-02	3.869852E-03	1
2	79	-7.725740E-02	2.523785E-03	1
2	80	-7.731314E-02	1.174955E-03	1
3	1	7.850341E-02	1.174956E-03	-1
3	2	7.844924E-02	2.523845E-03	-1
3	3	7.834952E-02	3.870114E-03	-1
3	4	7.820434E-02	5.212209E-03	-1
3	5	7.801377E-02	6.548575E-03	-1
3	6	7.777795E-02	7.877658E-03	-1
3	7	7.749702E-02	9.197900E-03	-1
3	8	7.717116E-02	1.050774E-02	-1
3	9	7.680057E-02	1.180562E-02	-1
3	10	7.638547E-02	1.308998E-02	-1
3	11	7.591288E-02	1.442905E-02	-1
3	12	7.538293E-02	1.580313E-02	-1
3	13	7.480051E-02	1.717725E-02	-1
3	14	7.416436E-02	1.855145E-02	-1
3	15	7.347305E-02	1.992578E-02	-1
3	16	7.272496E-02	2.130027E-02	-1
3	17	7.191828E-02	2.267499E-02	-1
3	18	7.105095E-02	2.404999E-02	-1
3	19	7.012064E-02	2.542531E-02	-1
3	20	6.912475E-02	2.680103E-02	-1
3	21	6.806029E-02	2.817717E-02	-1
3	22	6.692393E-02	2.955379E-02	-1
3	23	6.571184E-02	3.093091E-02	-1
3	24	6.441970E-02	3.230852E-02	-1
3	25	6.304255E-02	3.368660E-02	-1
3	26	6.157469E-02	3.506508E-02	-1
3	27	6.000958E-02	3.644383E-02	-1
3	28	5.833956E-02	3.782268E-02	-1
3	29	5.655569E-02	3.920135E-02	-1
3	30	5.464732E-02	4.057952E-02	-1
3	31	5.260162E-02	4.195676E-02	-1
3	32	5.040285E-02	4.333259E-02	-1
3	33	4.803112E-02	4.470650E-02	-1
3	34	4.546064E-02	4.607800E-02	-1
3	35	4.265649E-02	4.744686E-02	-1
3	36	3.956905E-02	4.881327E-02	-1
3	37	3.612322E-02	5.017838E-02	-1
3	38	3.219545E-02	5.154512E-02	-1
3	39	2.755704E-02	5.291973E-02	-1
3	40	2.169374E-02	5.431494E-02	-1
3	41	1.280844E-02	5.575792E-02	-1
3	42	-1.280844E-02	5.575792E-02	1
3	43	-2.169374E-02	5.431494E-02	1
3	44	-2.755704E-02	5.291973E-02	1
3	45	-3.219545E-02	5.154512E-02	1
3	46	-3.612322E-02	5.017838E-02	1
3	47	-3.956905E-02	4.881327E-02	1
3	48	-4.265649E-02	4.744686E-02	1
3	49	-4.546064E-02	4.607800E-02	1
3	50	-4.803112E-02	4.470650E-02	1
3	51	-5.040285E-02	4.333259E-02	1
3	52	-5.260162E-02	4.195676E-02	1
3	53	-5.464732E-02	4.057952E-02	1
3	54	-5.655569E-02	3.920135E-02	1
3	55	-5.833956E-02	3.782268E-02	1
3	56	-6.000958E-02	3.644383E-02	1
3	57	-6.157469E-02	3.506508E-02	1
3	58	-6.304255E-02	3.368660E-02	1
3	59	-6.441970E-02	3.230852E-02	1
3	60	-6.571184E-02	3.093091E-02	1
3	61	-6.692393E-02	2.955379E-02	1
3	62	-6.806029E-02	2.817717E-02	1
3	63	-6.912475E-02	2.680103E-02	1
3	64	-7.012064E-02	2.542531E-02	1
3	65	-7.105095E-02	2.404999E-02	1
3	66	-7.191828E-02	2.267499E-02	1
3	67	-7.272496E-02	2.130027E-02	1
3	68	-7.347305E-02	1.992578E-02	1
3	69	-7.416436E-02	1.855145E-02	1
3	70	-7.480051E-02	1.717725E-02	1
3	71	-7.538293E-02	1.580313E-02	1
3	72	-7.591288E-02	1.442905E-02	1
3	73	-7.638547E-02	1.308998E-02	1
3	74	-7.680057E-02	1.180562E-02	1
3	75	-7.717116E-02	1.050774E-02	1
3	76	-7.749702E-02	9.197900E-03	1
3	77	-7.777795E-02	7.877658E-03	1
3	78	-7.801377E-02	6.548575E-03	1
3	79	-7.820434E-02	5.212209E-03	1
3	80	-7.834952E-02	3.870114E-03	1
3	81	-7.844924E-02	2.523845E-03	1
3	82	-7.850341E-02	1.174956E-03	1
4	1	7.969367E-02	1.174957E-03	-1
4	2	7.964097E-02	2.523901E-03	-1
4	3	7.954408E-02	3.870356E-03	-1
4	4	7.940306E-02	5.212851E-03	-1
4	5	7.921800E-02	6.549911E-03	-1
4	6	7.898902E-02	7.880060E-03	-1
4	7	7.871625E-02	9.201824E-03	-1
4	8	7.839985E-02	1.051372E-02	-1
4	9	7.804003E-02	1.181428E-02	-1
4	10	7.763700E-02	1.310201E-02	-1
4	11	7.718974E-02	1.438214E-02	-1
4	12	7.667795E-02	1.575187E-02	-1
4	13	7.611569E-02	1.712167E-02	-1
4	14	7.550179E-02	1.849157E-02	-1
4	15	7.483497E-02	1.986160E-02	-1
4	16	7.411375E-02	2.123180E-02	-1
4	17	7.333649E-02	2.260223E-02	-1
4	18	7.250133E-02	2.397293E-02	-1
4	19	7.160618E-02	2.534395E-02	-1
4	20	7.064869E-02	2.671533E-02	-1
4	21	6.962622E-02	2.808712E-02	-1
4	22	6.853579E-02	2.945934E-02	-1
4	23	6.737401E-02	3.083203E-02	-1
4	24	6.613709E-02	3.220518E-02	-1
4	25	6.482068E-02	3.357878E-02	-1
4	26	6.341982E-02	3.495277E-02	-1
4	27	6.192886E-02	3.632706E-02	-1
4	28	6.034123E-02	3.770149E-02	-1
4	29	5.864934E-02	3.907587E-02	-1
4	30	5.684425E-02	4.044993E-02	-1
4	31	5.491535E-02	4.182332E-02	-1
4	32	5.284980E-02	4.319563E-02	-1
4	33	5.063183E-02	4.456641E-02	-1
4	34	4.824149E-02	4.593521E-02	-1
4	35	4.565279E-02	4.730164E-02	-1
4	36	4.283052E-02	4.866557E-02	-1
4	37	3.972454E-02	5.002737E-02	-1
4	38	3.625897E-02	5.138833E-02	-1
4	39	3.230913E-02	5.275147E-02	-1
4	40	2.764474E-02	5.412296E-02	-1
4	41	2.174965E-02	5.551504E-02	-1
4	42	1.282632E-02	5.695294E-02	-1
4	43	-1.282632E-02	5.695294E-02	1
4	44	-2.174965E-02	5.551504E-02	1
4	45	-2.764474E-02	5.412296E-02	1
4	46	-3.230913E-02	5.275147E-02	1
4	47	-3.625897E-02	5.138833E-02	1
4	48	-3.972454E-02	5.002737E-02	1
4	49	-4.283052E-02	4.866557E-02	1
4	50	-4.565279E-02	4.730164E-02	1
4	51	-4.824149E-02	4.593521E-02	1
4	52	-5.063183E-02	4.456641E-02	1
4	53	-5.284980E-02	4.319563E-02	1
4	54	-5.491535E-02	4.182332E-02	1
4	55	-5.684425E-02	4.044993E-02	1
4	56	-5.864934E-02	3.907587E-02	1
4	57	-6.034123E-02	3.770149E-02	1
4	58	-6.192886E-02	3.632706E-02	1
4	59	-6.341982E-02	3.495277E-02	1
4	60	-6.482068E-02	3.357878E-02	1
4	61	-6.613709E-02	3.220518E-02	1
4	62	-6.737401E-02	3.083203E-02	1
4	63	-6.853579E-02	2.945934E-02	1
4	64	-6.962622E-02	2.808712E-02	1
4	65	-7.064869E-02	2.671533E-02	1
4	66	-7.160618E-02	2.534395E-02	1
4	67	-7.250133E-02	2.397293E-02	1
4	68	-7.333649E-02	2.260223E-02	1
4	69	-7.411375E-02	2.123180E-02	1
4	70	-7.483497E-02	1.986160E-02	1
4	71	-7.550179E-02	1.849157E-02	1
4	72	-7.611569E-02	1.712167E-02	1
4	73	-7.667795E-02	1.575187E-02	1
4	74	-7.718974E-02	1.438214E-02	1
4	75	-7.763700E-02	1.310201E-02	1
4	76	-7.804003E-02	1.181428E-02	1
4	77	-7.839985E-02	1.051372E-02	1
4	78	-7.871625E-02	9.201824E-03	1
4	79	-7.898902E-02	7.880060E-03	1
4	80	-7.921800E-02	6.549911E-03	1
4	81	-7.940306E-02	5.212851E-03	1
4	82	-7.954408E-02	3.870356E-03	1
4	83	-7.964097E-02	2.523901E-03	1
4	84	-7.969367E-02	1.174957E-03	1
5	1	8.088391E-02	1.174959E-03	-1
5	2	8.083261E-02	2.523952E-03	-1
5	3	8.073839E-02	3.870581E-03	-1
5	4	8.060130E-02	5.213447E-03	-1
5	5	8.042143E-02	6.551149E-03	-1
5	6	8.019889E-02	7.882287E-03	-1
5	7	7.993381E-02	9.205460E-03	-1
5	8	7.962636E-02	1.051927E-02	-1
5	9	7.927670E-02	1.182230E-02	-1
5	10	7.888504E-02	1.311315E-02	-1
5	11	7.845162E-02	1.439042E-02	-1
5	12	7.796653E-02	1.570315E-02	-1
5	13	7.742314E-02	1.706882E-02	-1
5	14	7.683007E-02	1.843459E-02	-1
5	15	7.618614E-02	1.980051E-02	-1
5	16	7.549002E-02	2.116662E-02	-1
5	17	7.474019E-02	2.253294E-02	-1
5	18	7.393499E-02	2.389952E-02	-1
5	19	7.307252E-02	2.526641E-02	-1
5	20	7.215067E-02	2.663365E-02	-1
5	21	7.116706E-02	2.800126E-02	-1
5	22	7.011904E-02	2.936928E-02	-1
5	23	6.900361E-02	3.073774E-02	-1
5	24	6.781737E-02	3.210663E-02	-1
5	25	6.655652E-02	3.347595E-02	-1
5	26	6.521672E-02	3.484564E-02	-1
5	27	6.379302E-02	3.621564E-02	-1
5	28	6.227976E-02	3.758584E-02	-1
5	29	6.067042E-02	3.895606E-02	-1
5	30	5.895741E-02	4.032610E-02	-1
5	31	5.713181E-02	4.169566E-02	-1
5	32	5.518301E-02	4.306442E-02	-1
5	33	5.309818E-02	4.443198E-02	-1
5	34	5.086149E-02	4.579792E-02	-1
5	35	4.845289E-02	4.716186E-02	-1
5	36	4.584620E-02	4.852352E-02	-1
5	37	4.300586E-02	4.988285E-02	-1
5	38	3.988127E-02	5.124036E-02	-1
5	39	3.639576E-02	5.259748E-02	-1
5	40	3.242359E-02	5.395729E-02	-1
5	41	2.773305E-02	5.532586E-02	-1
5	42	2.180629E-02	5.671487E-02	-1
5	43	1.284543E-02	5.814775E-02	-1
5	44	-1.284543E-02	5.814775E-02	1
5	45	-2.180629E-02	5.671487E-02	1
5	46	-2.773305E-02	5.532586E-02	1
5	47	-3.242359E-02	5.395729E-02	1
5	48	-3.639576E-02	5.259748E-02	1
5	49	-3.988127E-02	5.124036E-02	1
5	50	-4.300586E-02	4.988285E-02	1
5	51	-4.584620E-02	4.852352E-02	1
5	52	-4.845289E-02	4.716186E-02	1
5	53	-5.086149E-02	4.579792E-02	1
5	54	-5.309818E-02	4.443198E-02	1
5	55	-5.518301E-02	4.306442E-02	1
5	56	-5.713181E-02	4.169566E-02	1
5	57	-5.895741E-02	4.032610E-02	1
5	58	-6.067042E-02	3.895606E-02	1
5	59	-6.227976E-02	3.758584E-02	1
5	60	-6.379302E-02	3.621564E-02	1
5	61	-6.521672E-02	3.484564E-02	1
5	62	-6.655652E-02	3.347595E-02	1
5	63	-6.781737E-02	3.210663E-02	1
5	64	-6.900361E-02	3.073774E-02	1
5	65	-7.011904E-02	2.936928E-02	1
5	66	-7.116706E-02	2.800126E-02	1
5	67	-7.215067E-02	2.663365E-02	1
5	68	-7.307252E-02	2.526641E-02	1
5	69	-7.393499E-02	2.389952E-02	1
5	70	-7.474019E-02	2.253294E-02	1
5	71	-7.549002E-02	2.116662E-02	1
5	72	-7.618614E-02	1.980051E-02	1
5	73	-7.683007E-02	1.843459E-02	1
5	74	-7.742314E-02	1.706882E-02	1
5	75	-7.796653E-02	1.570315E-02	1
5	76	-7.845162E-02	1.439042E-02	1
5	77	-7.888504E-02	1.311315E-02	1
5	78	-7.927670E-02	1.182230E-02	1
5	79	-7.962636E-02	1.051927E-02	1
5	80	-7.993381E-02	9.205460E-03	1
5	81	-8.019889E-02	7.882287E-03	1
5	82	-8.042143E-02	6.551149E-03	1
5	83	-8.060130E-02	5.213447E-03	1
5	84	-8.073839E-02	3.870581E-03	1
5	85	-8.083261E-02	2.523952E-03	1
5	86	-8.088391E-02	1.174959E-03	1
6	1	8.207414E-02	1.174960E-03	-1
6	2	8.202417E-02	2.524000E-03	-1
6	3	8.193246E-02	3.870790E-03	-1
6	4	8.179909E-02	5.214000E-03	-1
6	5	8.162413E-02	6.552299E-03	-1
6	6	8.140768E-02	7.884355E-03	-1
6	7	8.114987E-02	9.208837E-03	-1
6	8	8.085085E-02	1.052441E-02	-1
6	9	8.051079E-02	1.182974E-02	-1
6	10	8.012988E-02	1.312349E-02	-1
6	11	7.970835E-02	1.440433E-02	-1
6	12	7.924642E-02	1.567091E-02	-1
6	13	7.872354E-02	1.701848E-02	-1
6	14	7.815000E-02	1.838032E-02	-1
6	15	7.752753E-02	1.974231E-02	-1
6	16	7.685488E-02	2.110448E-02	-1
6	17	7.613070E-02	2.246686E-02	-1
6	18	7.535345E-02	2.382951E-02	-1
6	19	7.452144E-02	2.519244E-02	-1
6	20	7.363274E-02	2.655570E-02	-1
6	21	7.268522E-02	2.791932E-02	-1
6	22	7.167649E-02	2.928332E-02	-1
6	23	7.060387E-02	3.064773E-02	-1
6	24	6.946434E-02	3.201255E-02	-1
6	25	6.825453E-02	3.337777E-02	-1
6	26	6.697061E-02	3.474336E-02	-1
6	27	6.560823E-02	3.610926E-02	-1
6	28	6.416248E-02	3.747537E-02	-1
6	29	6.262770E-02	3.884158E-02	-1
6	30	6.099737E-02	4.020770E-02	-1
6	31	5.926393E-02	4.157350E-02	-1
6	32	5.741845E-02	4.293870E-02	-1
6	33	5.545034E-02	4.430298E-02	-1
6	34	5.334674E-02	4.566598E-02	-1
6	35	5.109174E-02	4.702731E-02	-1
6	36	4.866518E-02	4.838664E-02	-1
6	37	4.604067E-02	4.974379E-02	-1
6	38	4.318233E-02	5.109882E-02	-1
6	39	4.003903E-02	5.245236E-02	-1
6	40	3.653343E-02	5.380592E-02	-1
6	41	3.253875E-02	5.516263E-02	-1
6	42	2.782196E-02	5.652843E-02	-1
6	43	2.186372E-02	5.791444E-02	-1
6	44	1.286580E-02	5.934237E-02	-1
6	45	-1.286580E-02	5.934237E-02	1
6	46	-2.186372E-02	5.791444E-02	1
6	47	-2.782196E-02	5.652843E-02	1
6	48	-3.253875E-02	5.516263E-02	1
6	49	-3.653343E-02	5.380592E-02	1
6	50	-4.003903E-02	5.245236E-02	1
6	51	-4.318233E-02	5.109882E-02	1
6	52	-4.604067E-02	4.974379E-02	1
6	53	-4.866518E-02	4.838664E-02	1
6	54	-5.109174E-02	4.702731E-02	1
6	55	-5.334674E-02	4.566598E-02	1
6	56	-5.545034E-02	4.430298E-02	1
6	57	-5.741845E-02	4.293870E-02	1
6	58	-5.926393E-02	4.157350E-02	1
6	59	-6.099737E-02	4.020770E-02	1
6	60	-6.262770E-02	3.884158E-02	1
6	61	-6.416248E-02	3.747537E-02	1
6	62	-6.560823E-02	3.610926E-02	1
6	63	-6.697061E-02	3.474336E-02	1
6	64	-6.825453E-02	3.337777E-02	1
6	65	-6.946434E-02	3.201255E-02	1
6	66	-7.060387E-02	3.064773E-02	1
6	67	-7.167649E-02	2.928332E-02	1
6	68	-7.268522E-02	2.791932E-02	1
6	69	-7.363274E-02	2.655570E-02	1
6	70	-7.452144E-02	2.519244E-02	1
6	71	-7.535345E-02	2.382951E-02	1
6	72	-7.613070E-02	2.246686E-02	1
6	73	-7.685488E-02	2.110448E-02	1
6	74	-7.752753E-02	1.974231E-02	1
6	75	-7.815000E-02	1.838032E-02	1
6	76	-7.872354E-02	1.701848E-02	1
6	77	-7.924642E-02	1.567091E-02	1
6	78	-7.970835E-02	1.440433E-02	1
6	79	-8.012988E-02	1.312349E-02	1
6	80	-8.051079E-02	1.182974E-02	1
6	81	-8.085085E-02	1.052441E-02	1
6	82	-8.114987E-02	9.208837E-03	1
6	83	-8.140768E-02	7.884355E-03	1
6	84	-8.162413E-02	6.552299E-03	1
6	85	-8.179909E-02	5.214000E-03	1
6	86	-8.193246E-02	3.870790E-03	1
6	87	-8.202417E-02	2.524000E-03	1
6	88	-8.207414E-02	1.174960E-03	1
7	1	8.326437E-02	1.174961E-03	-1
7	2	8.321564E-02	2.524045E-03	-1
7	3	8.312632E-02	3.870985E-03	-1
7	4	8.299647E-02	5.214515E-03	-1
7	5	8.282615E-02	6.553369E-03	-1
7	6	8.261546E-02	7.886279E-03	-1
7	7	8.236453E-02	9.211977E-03	-1
7	8	8.207349E-02	1.052920E-02	-1
7	9	8.174252E-02	1.183666E-02	-1
7	10	8.137178E-02	1.313311E-02	-1
7	11	8.096150E-02	1.441727E-02	-1
7	12	8.051188E-02	1.568785E-02	-1
7	13	8.001750E-02	1.697049E-02	-1
7	14	7.946231E-02	1.832855E-02	-1
7	15	7.885996E-02	1.968677E-02	-1
7	16	7.820933E-02	2.104517E-02	-1
7	17	7.750916E-02	2.240379E-02	-1
7	18	7.675808E-02	2.376265E-02	-1
7	19	7.595451E-02	2.512180E-02	-1
7	20	7.509672E-02	2.648125E-02	-1
7	21	7.418279E-02	2.784104E-02	-1
7	22	7.321056E-02	2.920120E-02	-1
7	23	7.217762E-02	3.056173E-02	-1
7	24	7.108128E-02	3.192265E-02	-1
7	25	6.991852E-02	3.328395E-02	-1
7	26	6.868595E-02	3.464561E-02	-1
7	27	6.737975E-02	3.600757E-02	-1
7	28	6.599557E-02	3.736977E-02	-1
7	29	6.452851E-02	3.873210E-02	-1
7	30	6.297290E-02	4.009442E-02	-1
7	31	6.132226E-02	4.145654E-02	-1
7	32	5.956902E-02	4.281823E-02	-1
7	33	5.770426E-02	4.417921E-02	-1
7	34	5.571735E-02	4.553918E-02	-1
7	35	5.359542E-02	4.689779E-02	-1
7	36	5.132247E-02	4.825471E-02	-1
7	37	4.887821E-02	4.960969E-02	-1
7	38	4.623603E-02	5.096259E-02	-1
7	39	4.335972E-02	5.231361E-02	-1
7	40	4.019767E-02	5.366344E-02	-1
7	41	3.667183E-02	5.501369E-02	-1
7	42	3.265451E-02	5.636751E-02	-1
7	43	2.791145E-02	5.773067E-02	-1
7	44	2.192197E-02	5.911372E-02	-1
7	45	1.288743E-02	6.053679E-02	-1
7	46	-1.288743E-02	6.053679E-02	1
7	47	-2.192197E-02	5.911372E-02	1
7	48	-2.791145E-02	5.773067E-02	1
7	49	-3.265451E-02	5.636751E-02	1
7	50	-3.667183E-02	5.501369E-02	1
7	51	-4.019767E-02	5.366344E-02	1
7	52	-4.335972E-02	5.231361E-02	1
7	53	-4.623603E-02	5.096259E-02	1
7	54	-4.887821E-02	4.960969E-02	1
7	55	-5.132247E-02	4.825471E-02	1
7	56	-5.359542E-02	4.689779E-02	1
7	57	-5.571735E-02	4.553918E-02	1
7	58	-5.770426E-02	4.417921E-02	1
7	59	-5.956902E-02	4.281823E-02	1
7	60	-6.132226E-02	4.145654E-02	1
7	61	-6.297290E-02	4.009442E-02	1
7	62	-6.452851E-02	3.873210E-02	1
7	63	-6.599557E-02	3.736977E-02	1
7	64	-6.737975E-02	3.600757E-02	1
7	65	-6.868595E-02	3.464561E-02	1
7	66	-6.991852E-02	3.328395E-02	1
7	67	-7.108128E-02	3.192265E-02	1
7	68	-7.217762E-02	3.056173E-02	1
7	69	-7.321056E-02	2.920120E-02	1
7	70	-7.418279E-02	2.784104E-02	1
7	71	-7.509672E-02	2.648125E-02	1
7	72	-7.595451E-02	2.512180E-02	1
7	73	-7.675808E-02	2.376265E-02	1
7	74	-7.750916E-02	2.240379E-02	1
7	75	-7.820933E-02	2.104517E-02	1
7	76	-7.885996E-02	1.968677E-02	1
7	77	-7.946231E-02	1.832855E-02	1
7	78	-8.001750E-02	1.697049E-02	1
7	79	-8.051188E-02	1.568785E-02	1
7	80	-8.096150E-02	1.441727E-02	1
7	81	-8.137178E-02	1.313311E-02	1
7	82	-8.174252E-02	1.183666E-02	1
7	83	-8.207349E-02	1.052920E-02	1
7	84	-8.236453E-02	9.211977E-03	1
7	85	-8.261546E-02	7.886279E-03	1
7	86	-8.282615E-02	6.553369E-03	1
7	87	-8.299647E-02	5.214515E-03	1
7	88	-8.312632E-02	3.870985E-03	1
7	89	-8.321564E-02	2.524045E-03	1
7	90	-8.326437E-02	1.174961E-03	1
8	1	8.445458E-02	1.174962E-03	-1
8	2	8.440704E-02	2.524087E-03	-1
8	3	8.431999E-02	3.871167E-03	-1
8	4	8.419346E-02	5.214995E-03	-1
8	5	8.402754E-02	6.554366E-03	-1
8	6	8.382232E-02	7.888071E-03	-1
8	7	8.357791E-02	9.214903E-03	-1
8	8	8.329444E-02	1.053365E-02	-1
8	9	8.297207E-02	1.184311E-02	-1
8	10	8.261097E-02	1.314207E-02	-1
8	11	8.221134E-02	1.442932E-02	-1
8	12	8.177340E-02	1.570363E-02	-1
8	13	8.129738E-02	1.696381E-02	-1
8	14	8.076762E-02	1.827912E-02	-1
8	15	8.018419E-02	1.963372E-02	-1
8	16	7.955424E-02	2.098851E-02	-1
8	17	7.887662E-02	2.234351E-02	-1
8	18	7.815005E-02	2.369875E-02	-1
8	19	7.737310E-02	2.505426E-02	-1
8	20	7.654422E-02	2.641006E-02	-1
